;COD_RH;                 GRUPO;                NOMBRE SOFTWARE;                PAIS;                AÑO;                INSTITUCIÓN FINANCIADORA;                AUTORES;Unnamed: 7
324;3328;Internet Inteligente;TURNOS DIGITALES DE ATENCIÓN A ESTUDIANTES;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OCTAVIO SALCEDO PARRA;
325;3328;Internet Inteligente;Software Para el diseño de una producción de Software;Colombia;2011; ; OCTAVIO SALCEDO PARRA;
326;3328;Internet Inteligente;Software Checksum para IP e ICMP (3 autores);Colombia;2011; ; HELVER RICARDO TOCASUCHE GONZALEZ;
327;3328;Internet Inteligente;Software Calculo del Checksum de Tcp y el Checksum de UDP (3 autores);Colombia;2011; ; ISABEL ESCOBAR ELIZALDE;
328;3328;Internet Inteligente;Software Aplicación Firmas Digitales y Cifrado Distribución Aplicación de Escritorio;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OCTAVIO SALCEDO PARRA;
329;3328;Internet Inteligente;Software Para la sincronización de tiempos de semáforos basado en el sistema de inferencia;Colombia;2011; ; OCTAVIO SALCEDO PARRA;
330;3328;Internet Inteligente;APLICACIÓN FIRMAS DIGITALES Y CIFRADO DISTRIBUCIÓN APPLET DE JAVA;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OCTAVIO SALCEDO PARRA;
331;3328;Internet Inteligente;SAPA(Sistema Automatizado de Procesos de Acreditación);Colombia;2011; UNIVERSIDAD DE CORDOBA; DANIEL JOSE SALAS ALVAREZ, DEIVIS JOSE RODRIGUEZ ORTIZ;
332;3328;Internet Inteligente;Codificador de linea;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; LUIS FERNANDO PEDRAZA MARTINEZ;
333;3328;Internet Inteligente;Detector y corrector de errores;Colombia;2011; ; LUIS FERNANDO PEDRAZA MARTINEZ;
334;3328;Internet Inteligente;Detector y corrector de errores;Colombia;2011; ; CESAR AUGUSTO HERNANDEZ SUAREZ;
335;3328;Internet Inteligente;Creación de las tablas de routing mediante Bellman-Ford;Colombia;2011; ; CESAR AUGUSTO HERNANDEZ SUAREZ;
336;3328;Internet Inteligente;Software de diseño para una red celular;Colombia;2011; ; CESAR AUGUSTO HERNANDEZ SUAREZ;
337;3328;Internet Inteligente;Software Para el control de los sistemas VSTAMP y GSM (1 autor);Colombia;2011; ; ISABEL ESCOBAR ELIZALDE;
338;3328;Internet Inteligente;Aplicación SIP RTP;Colombia;2011; ; CESAR AUGUSTO HERNANDEZ SUAREZ;
339;3328;Internet Inteligente;Software Para la medición, visualización y almacenamiento de Des y Fes en la red de energía eléctrica residencial V2;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OCTAVIO SALCEDO PARRA;
340;3328;Internet Inteligente;Software La enseñanza de la escritura de la Braille en personas invidentes (1 autor);Colombia;2011; ; ISABEL ESCOBAR ELIZALDE;
341;3328;Internet Inteligente;Software para la predicción de series de tiempo con técnicas de inteligencia artificial;Colombia;2011; ; CESAR AUGUSTO HERNANDEZ SUAREZ;
342;3328;Internet Inteligente;Análisis espectral y códigos de línea;Colombia;2011; ; CESAR AUGUSTO HERNANDEZ SUAREZ;
343;3328;Internet Inteligente;Software Interfaz de comunicación USB entre el computador y el microcontrolador;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OCTAVIO SALCEDO PARRA;
344;3328;Internet Inteligente;Simulador de comunicación cifrada AES entre un controlador de tráfico vehicular y una central de monitoreo;Colombia;2011; ; CESAR AUGUSTO HERNANDEZ SUAREZ;
345;3328;Internet Inteligente;Parking control UD;Colombia;2011; ; LUIS FERNANDO PEDRAZA MARTINEZ;
346;3328;Internet Inteligente;Software para el control del desplazamiento autonomo de una silla de ruedas electrica;Colombia;2011; ; LUIS FERNANDO PEDRAZA MARTINEZ;
347;3328;Internet Inteligente;SOFTWARE Partidor;Colombia;2011; ; OCTAVIO SALCEDO PARRA;
348;3328;Internet Inteligente;Aplicación algortimos ruta más corta;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OCTAVIO SALCEDO PARRA;
349;3328;Internet Inteligente;SOFTWARE Aplicación Sip con Streaming;Colombia;2011; ; OCTAVIO SALCEDO PARRA;
350;3328;Internet Inteligente;Desarrollo de una herramienta para la simulación de ataque y dispersión del escarabajo del pino de motaña y estrategías de manejo de la infestación (3 Autores).;Colombia;2009; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; DANILO ALFONSO LOPEZ SARMIENTO;
351;3328;Internet Inteligente;ZuNamy;Colombia;2008; ; FRANCISCO JAVIER PUENTE PEREZ;
352;3328;Internet Inteligente;Gestor de Metadata con Marine XML & DIF;Colombia;2007; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; FRANCISCO JAVIER PUENTE PEREZ;
353;3328;Internet Inteligente;Sistema Loky;Colombia;2007; Informática y Control Colombia S A; OSWALDO ALBERTO ROMERO VILLALOBOS, HERNAN DARIO TAPIAS CIUENTES;
354;3328;Internet Inteligente;INALGORI;Colombia;2006; UNIVERSIDAD DE CORDOBA; DANIEL JOSE SALAS ALVAREZ, LUIS ROBERTO OLASCOAGA;
355;3328;Internet Inteligente;SOHO( Software de Control de Horarios);Colombia;2006; UNIVERSIDAD DE CORDOBA; DANIEL JOSE SALAS ALVAREZ, LUCY BEATRIZ TOBIAS ESCUDERO;
356;3328;Internet Inteligente;GENEX( Gestión de Negocios exitosos;Colombia;2006; UNIVERSIDAD DE CORDOBA; DANIEL JOSE SALAS ALVAREZ, RAFAEL DAJER PLATA, GEOVANNY ARGEL FUENTES, JORGE ARROYO JIMENEZ;
357;3328;Internet Inteligente;Sistema para el aseguramiento de la calidad en educación superior SACES 1.0;Colombia;2005; Ministerio De Educación Nacional - Mineducación; LILIA MARINA CASTELLANOS JAIMES, RICARDO LLAMOSA VILLABA, OSCAR ANIBAL MIRANDA MERCADO, SANDRO CASTELLANOS GALVIS, EDWIN LOGREIRA GONZALEZ, VICTOR HUGO CARDENAS VARON, VICTOR HUGO SANCHEZ CUBILLOS, CARLOS ANDRES GUERRERO ALARCON;
358;3328;Internet Inteligente;AVES(Ambiente Virtual en Educación Superior;Colombia;2005; UNIVERSIDAD DE CORDOBA; DANIEL JOSE SALAS ALVAREZ, HAROLD BULA HERAZO, PIERRE PENA SALGADO, MARIO MACEA;
359;3328;Internet Inteligente;Autoría Electrónica de Documentos II - AEDO II;Colombia;2004; ITS - COLOMBIA; LILIA MARINA CASTELLANOS JAIMES, RICARDO LLAMOSA VILLABA;
360;3328;Internet Inteligente;desarrollo de un software para interconexón de Protocolos;Colombia;2004; ; ROBERTO FERRO ESCOBAR;
361;3328;Internet Inteligente;Software de Simulación para un Sistema adaptativo de inferencia neurodifusa aplicado a luces para el control de tránsito;Colombia;1999; ; OSWALDO ALBERTO ROMERO VILLALOBOS, HERNAN DARIO TAPIAS CIFUENTES;
362;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);OPTMODES-UD;Colombia;2015; ; GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO;
363;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);OPTGRAT;Colombia;2015; ; GUSTAVO ADOLFO PUERTO LEGUIZAMON, RICARDO LOPEZ, CARLOS ARTURO SUAREZ FAJARDO;
364;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);OPTGRAT-UD;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; GUSTAVO ADOLFO PUERTO LEGUIZAMON, WILSON RICARDO LOPEZ SANCHEZ, CARLOS ARTURO SUAREZ FAJARDO;
365;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);OPTMODES-UD;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO;
366;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);Software estación terrena cubesat;Colombia;2014; SEQUOIA TECHNOLOGIES SAS; GABRIEL MAURICIO AREVALO BERMUDEZ, CARLOS ARTURO SUAREZ FAJARDO;
367;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);Compilador de comandos para producto S4U;Colombia;2014; SEQUOIA TECHNOLOGIES SAS; GABRIEL MAURICIO AREVALO BERMUDEZ, CARLOS ARTURO SUAREZ FAJARDO;
368;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);Software Estacion terrena producto S4U;Colombia;2014; SEQUOIA TECHNOLOGIES SAS; GABRIEL MAURICIO AREVALO BERMUDEZ, CARLOS ARTURO SUAREZ FAJARDO;
369;6176;Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER);ACSINTESIS;España;2003; ; CARLOS ARTURO SUAREZ FAJARDO, MIGUEL FERRANDO, ALEJANDRO VALERO;
370;877;GITUD;LORA-GTCP;Colombia;2020; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, VICTOR DANIEL ANGULO MORALES, ANDRES CAMILO GONZALEZ HERNANDEZ;
371;877;GITUD;SACE-GCEM;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, CESAR LEONARDO TRUJILLO RODRIGUEZ, FRANCISCO SANTAMARIA PIEDRAHITA;
372;877;GITUD;DBV-T2 6 MHz;Colombia;2017; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN CARLOS GOMEZ PAREDES, ELVIS EDUARDO GAONA GARCIA;
373;877;GITUD;DATA MANAGEMENT SENSOR NODE;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA;
374;877;GITUD;STOCHASTIC MICROGRID MANAGEMENT SYSTEM;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JOSE IGNACIO CASTANEDA FANDINO, ELVIS EDUARDO GAONA GARCIA, CESAR LEONARDO TRUJILLO RODRIGUEZ;
375;877;GITUD;STOCHASTIC MICROGRID MANAGEMENT SYSTEM;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JOSE IGNACIO CASTANEDA FANDINO, CESAR LEONARDO TRUJILLO RODRIGUEZ, ELVIS EDUARDO GAONA GARCIA;
376;877;GITUD;Sensor Òptico de tensión y corriente eléctrica;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, CRISTIAN CAMILO RINCON GUTIERREZ, JULIAN ERNESTO PARRA PERDOMO;
377;877;GITUD;TNC-UD;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, JOSE DE JESUS PATERNINA ANAYA, MIGUEL ANTONIO AVILA ANGULO;
378;877;GITUD;Herramienta para el desarrollo rápido de videojuegos;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
379;877;GITUD;Servicio de interoperabilidad y búsquedas de objetos de aprendizaje de confianza sobre plataformas LCMS;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN;
380;877;GITUD;Dispositivos de Conmutación Óptica de Nueva Generación;Colombia;2012; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, PAULO ALONSO GAONA GARCIA, CARLOS ENRIQUE MONTENEGRO MARIN, DAVID HUERTAS CASTELLI, LUIS ENRIQUE TORRES;
381;877;GITUD;Antenas Microstrip;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, LEONARDO PUENTES;
382;877;GITUD;FDTD MiPaZer;Colombia;2011; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, STEVEN QUIROGA, LAURA ANDREA PERDOMO AMEZQUITA, CARLOS ENRIQUE MONTENEGRO MARIN, PAULO ALONSO GAONA GARCIA;
383;877;GITUD;Diseño e implementación de una herramienta de software para la automatización de la asignación de longitudes de onda (Longitudes de onda), en redes ópticas DWDM.;Colombia;2010; ; JUAN CARLOS GOMEZ PAREDES, PEDRO ANTONIO AMEZQUITA TORRES, OSCAR FABIAN GOMEZ CONTRERAS;
384;877;GITUD;Estación Terrena UD;Colombia;2009; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, FABIAN ONOFRE GUTIERREZ BONILLA, JAVIER ANDRES FONSECA MARTINEZ;
385;877;GITUD;Diseño e implementación de una herramienta de software basada en optimización multiobjetivo por colonia de hormigas para la optimización de la selección de rutas y longitudes de onda en redes ópticas DWDM.;Colombia;2009; ; JUAN CARLOS GOMEZ PAREDES, JOSE WALID MATEUS ARIZA, JOSE LIBARDO PAREDES AQUITE;
386;877;GITUD;VIRTUAL TRACKING SOFTWARE (VTS);Colombia;2006; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; MARTHA RUTH OSPINA TORRES, DIEGO FERNANDO ALFONSO, LUIS GUILLERMO MOLINA;
387;877;GITUD;DOA V1.0, HERRAMIENTA PARA DETERMINAR LA POSICIÓN ESPACIAL DE UN USUARIO MOVIL MEDIANTE UN ARREGLO DE ANTENAS;Colombia;2006; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; MARTHA RUTH OSPINA TORRES, CARLOS ANDRES MARQUEZ, DIEGO LEONARDO CRUZ;
388;877;GITUD;Software para el análisis de arreglos lineales de dipolos;Colombia;2004; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; MARTHA RUTH OSPINA TORRES, WILLIAM FRANCISCO GALINDO;
389;877;GITUD;Optimización de Diseño de Arreglos de Antenas Logaritmicas Periódicas de Dipolos, Antenas Yagi y Antenas de Apertura utilizando Algoritmos Genéticos;Colombia;2003; UDFJC; JUAN CARLOS GOMEZ PAREDES;
390;877;GITUD;Software para el Diseño y Planeación de Redes de Comunicaciones Móviles V2.0;Colombia;2003; UDFJC; JUAN CARLOS GOMEZ PAREDES, RICARDO CERVANTES, NELSON BERMUDEZ;
391;877;GITUD;Software de simulación para la caracterización de antenas con geometría fractal;Colombia;2001; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ELVIS EDUARDO GAONA GARCIA, DIEGO YECID RINCON REYES;
392;877;GITUD;Software para el diseño y planeación de redes de comunicaciones móviles celulares V1.0;Colombia;2000; UDFJC; JUAN CARLOS GOMEZ PAREDES;
393;877;GITUD;Software para determinar el patrón de arreglos lineales uniformes;Colombia;2000; UDFJC; MARTHA RUTH OSPINA TORRES, JONH PACELLY CASTRO, FREDY CHITIVA;
394;877;GITUD;CadCom, Software Para el Diseño de Radienlaces;Colombia;1999; UDFJC; JUAN CARLOS GOMEZ PAREDES, GERMAN GONZALEZ, JORGE QUIROGA;
395;877;GITUD;Sistema de Análisis de Dipolos Acoplados;Cuba;1991; Ispjae; JUAN CARLOS GOMEZ PAREDES;
396;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;Software AP Detection and Correction (APD&C);;2019; ; CESAR ANDREY PERDOMO CHARRY;
397;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;Software para la estimación automática del indice de Hernández-Corvo para evaluación de la presión plantar;Colombia;2018; UNIVERSIDAD MANUELA BELTRAN; OSCAR JULIAN PERDOMO CHARRY;
398;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;Aplicación para el análisis de síndrome de muerte súbita infantil;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OSCAR JULIAN PERDOMO CHARRY, ANA CAROLINA RODRIGUEZ CEDIEL, ERNESTO GOMEZ VARGAS;
399;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;APLICACIÓN PARA EL ANÁLISIS DE SÍNDROME DE MUERTE SÚBITA INFANTIL;;2018; Universidad Distrital Francisco José de Caldas; ERNESTO GOMEZ VARGAS, ANA CAROLINA RODRIGUEZ CEDIEL, OSCAR JULIAN PERDOMO CHARRY;
400;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;APLICACIÓN PARA EL ANÁLISIS DE SÍNDROME DE MUERTE SÚBITA INFANTIL;Colombia;2018; Universidad Distrital Francisco José de Caldas; ANA CAROLINA RODRIGUEZ CEDIEL, OSCAR JULIAN PERDOMO CHARRY, ERNESTO GOMEZ VARGAS;
401;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;Lectic Water Bodies Comparison;Colombia;2016; ; CESAR ANDREY PERDOMO CHARRY;
402;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;ANÁLISIS DE SOMATOTIPO;Colombia;2016; ; OSCAR JULIAN PERDOMO CHARRY, CESAR ANDREY PERDOMO CHARRY, CARLOS ANDRES WILCHES PEREZ;
403;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;Análisis de Somatotipo Heart-Carter;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; OSCAR JULIAN PERDOMO CHARRY, CESAR ANDREY PERDOMO CHARRY, CARLOS ANDRES WILCHES PEREZ;
404;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;Detección de Posiciones Faciales para Prevención del SIMS;Colombia;2016; ; ANA CAROLINA RODRIGUEZ CEDIEL, LUZ HELENA CAMARGO CASALLAS;
405;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;GESTIRIEGO;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; CESAR ANDREY PERDOMO CHARRY, ELVIS EDUARDO GAONA GARCIA, JULIAN ROLANDO CAMARGO LOPEZ;
406;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;Análisi de Test de Romberg;Colombia;2015; UNIVERSIDAD MANUELA BELTRAN; CARLOS ANDRES WILCHES PEREZ, OSCAR JULIAN PERDOMO CHARRY;
407;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;FUZZY PIC;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; CESAR ANDREY PERDOMO CHARRY, ELVIS EDUARDO GAONA GARCIA, SEBASTIAN FERNANDO PUENTE REYES;
408;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;SIMBIOGAS;Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ROBERTO FERRO ESCOBAR, CESAR ANDREY PERDOMO CHARRY, JULIAN ROLANDO CAMARGO LOPEZ;
409;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;GESTIRIEGO;Colombia;2015; Universidad Distrital Francisco José de Caldas; CESAR ANDREY PERDOMO CHARRY, JULIAN ROLANDO CAMARGO LOPEZ;
410;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;SIMBIOGAS;Colombia;2015; Universidad Distrital Francisco José de Caldas; CESAR ANDREY PERDOMO CHARRY, JULIAN ROLANDO CAMARGO LOPEZ;
411;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;SISTEMA DE SEGUIMIENTO DE ORBITAS DE SATELITES ARTIFICIALES (S.O.P);Colombia;2015; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ERNESTO GOMEZ VARGAS;
412;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;SOFTWARE PARA LA VISUALIZACIÓN DE REFLECTIVIDADES Y ESTIMACIÓN CUANTITATIVA DE PRECIPITACIÓN DE RADARES METEOROLÓGICOS;Colombia;2014; PONTIFICIA UNIVERSIDAD JAVERIANA; ERNESTO GOMEZ VARGAS, NELSON OBREGON NEIRA;
413;15041;Laboratorio de Automatización, Sistemas Embebidos y Robótica - LASER;EVRAD ¿ESTIMADOR Y VISUALIZADOR DE REFLECTIVIDADES Y PRECIPITACIÓN EN RADARES METEOROLÓGICOS ¿;Colombia;2014; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ERNESTO GOMEZ VARGAS, NELSON OBREGON NEIRA;
414;891;GESTIÓN, EMPRENDIMIENTO, INNOVACIÓN Y TECNOLOGÍA, GEIT;Diseño conceptual de productos;Colombia;2005; ; JAIRO CHAUR BERNAL;
415;891;GESTIÓN, EMPRENDIMIENTO, INNOVACIÓN Y TECNOLOGÍA, GEIT;Sistema de Información de Gestión y Evaluación de Proyectos -SIGEP-;Colombia;2002; INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS INVEMAR; NESTOR AURELIO VALVERDE CASTRO;
416;940;AQUAFORMAT;PREDICCIÓN DE CONTAMINANTES NO CONSERVATIVOS EN C.A.S.;Colombia;2019; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
417;940;AQUAFORMAT;ESTIMACIÓN DE BIOGAS EN RELLENOS SANITARIOS;Colombia;2019; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
418;940;AQUAFORMAT;ALTERNATIVAS PARA EL MANEJO DE RESIDUOS SOLIDOS ORDINARIOS;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
419;940;AQUAFORMAT;DIMESIONAMIENTO DE RELLENOS SANITARIOS Y LIXIVIADOS;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
420;940;AQUAFORMAT;DIMESIONAMIENTO PARA LA HOMOGENIZACION DE CAUDALES Y EMBALSES;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN PABLO RODRIGUEZ MIRANDA, JUAN MANUEL SANCHEZ CESPEDES;
421;940;AQUAFORMAT;DIMESIONAMIENTO DE HUMEDALES ARTIFICIALES PARA EL TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
422;940;AQUAFORMAT;DIMESIONAMIENTO DE LA TECNOLOGIA DE AIREACION PARA EL TRATAMIENTO DE AGUAS;Colombia;2018; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
423;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS - TECNOLOGIA AEROBICA ZANJON DE OXIDACION;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
424;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA DE ELEVACION DE CABEZA HIDRAHULICA - ESTACION DE BOMBEO (AGUA RESIDUAL Y AGUA POTABLE);Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
425;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUA POTABLE - TECNOLOGIA AVANZADA;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
426;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS. TECNOLOGIA ANAEROBICA REACTOR ANAEROBICO DE FLUJO ASCENDENTE (UASB) Y REACTOR ANAEROBICO DE FLUJO PISTON (RAP);Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
427;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS E INDUSTRIALES - TECNOLOGIA PRECIPITACION QUIMICA;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
428;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUA POTABLE - TECNOLOGIA CONVENCIONAL;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
429;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS - TECNOLOGIA COMBINADA AEROBICA - FACULTATIVA LAGUNAS DE OXIDACION.;;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
430;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUAS RESIDUALES DOMÉSTICAS - TECNOLOGIA AEROBICA BIODISCOS;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
431;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUAS RESIDUALES DOMÉSTICAS - TECNOLOGIA COMBINADA AEROBICA - ANAEROBICA TANQUE SEPTICO Y FILTRO ANAEROBICO;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
432;940;AQUAFORMAT;SOFTWARE DE DIMENSIONAMIENTO DEL SISTEMA INTEGRAL DE TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS - TECNOLOGIA AEROBICA LODOS ACTIVADOS CONVENCIONALES Y FILTRO PERCOLADOR;Colombia;2016; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; JUAN MANUEL SANCHEZ CESPEDES;
433;902;GITEM++;(SIMULADOR DEL AMBIENTE ESPACIAL);Colombia;2013; UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS; ERNESTO GOMEZ VARGAS;
434;902;GITEM++;ANALIZADOR DE PROTOCOLOS AX.25 PARA PICOSATELITES;Colombia;2012; ; LILIA EDITH APARICIO PICO;
