,COD_RH,                 GRUPO,                TITULO,                PAIS,                ISSN,                AÑO,                AUTORES,Unnamed: 7,Cuartil,Publindex
3402,3328,Internet Inteligente, Evolución del protocolo MAC multicanal para redes de radio cognitiva,Colombia,0123921X,2013," JUDY C GUEVARA, LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,A2
3403,3328,Internet Inteligente, DFT study of the pressure influence on the electronic and magnetic properties of GaxMn1-xN compound,México,0035001X,2013," OCTAVIO SALCEDO PARRA, JOHN HERNAN DIAZ FORERO",,Q3,No Clasificado
3404,3328,Internet Inteligente, Desing and Implementation of a Math Fair,Colombia,1312885X,2013," ROBERTO MANUEL POVEDA CHAVES, ORLANDO GARCIA HURTADO, JORGE RINCON",,No Clasificado,No Clasificado
3405,3328,Internet Inteligente, Caracterización de IPv6,Colombia,0123921X,2013, FELIPE FORERO RODRIGUEZ,,No Clasificado,A2
3406,3328,Internet Inteligente, Evaluación del desempeño de filtro adaptado para radio cognitiva,Colombia,2248762X,2013, OCTAVIO SALCEDO PARRA,,No Clasificado,C
3407,3328,Internet Inteligente, Rutas literarias en el Camino de Santiago,España,02105233,2013, OCTAVIO UNA JUAREZ,,Q2,No Clasificado
3408,3328,Internet Inteligente, Redes multidifusión utilizando conmutación de etiquetas multiprotocolo y estandares de señalización,Colombia,07180764,2012," DANILO ALFONSO LOPEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, JOSE OCTAVIO SALCEDO PARRA",,No Clasificado,No Clasificado
3409,3328,Internet Inteligente, Balanceo de carga en redes de conmutación de etiquetas con RSLB y TLSB,Colombia,2248762X,2012," DANILO ALFONSO LOPEZ SARMIENTO, JOSE OCTAVIO SALCEDO PARRA, LUIS ALEJANDRO BELTRAN CASTANEDA",,No Clasificado,C
3410,3328,Internet Inteligente,       231.- Corto (Resumen): Spectrum Occupancy Measurements in an Urban Area of Bogota Colombia,Ecuador,15480992,2012, FELIPE FORERO RODRIGUEZ,,Q3,No Clasificado
3411,3328,Internet Inteligente, Evaluación del tiempo de recuperación de fallas para LSP L1VPN sobre redes GMPLS,Colombia,0123921X,2012," OCTAVIO SALCEDO PARRA, LUIS FERNANDO PEDRAZA MARTINEZ, DANILO ALFONSO LOPEZ SARMIENTO",,No Clasificado,A2
3412,3328,Internet Inteligente, Evaluación del tiempo de recuperación de fallas para LSP L1VPN sobre redes GMPLS,Colombia,0123921X,2012," DANILO ALFONSO LOPEZ SARMIENTO, LUIS FERNANDO PEDRAZA MARTINEZ, OCTAVIO SALCEDO PARRA",,No Clasificado,A2
3413,3328,Internet Inteligente, Estudio comparativo de la utilización de ancho de banda con los protocolos SIP e IAX,Colombia,0123921X,2012," OCTAVIO SALCEDO PARRA, DANILO ALFONSO LOPEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,A2
3414,3328,Internet Inteligente, Mechanisms and selection of evolvability: experimental evidence.,Estados Unidos,15746976,2012," CAROLINA DIAZ ARENAS, TIM F COOPER",,Q1,No Clasificado
3415,3328,Internet Inteligente, Estudio comparativo de la utilización de ancho de banda con los protocolos SIP e IAX (3 Autores),Colombia,0123921X,2012," DANILO ALFONSO LOPEZ SARMIENTO, OCTAVIO SALCEDO PARRA",,No Clasificado,A2
3416,3328,Internet Inteligente, Evaluación de los protocolos OSPF-TE y BGP en funciones de autodescubrimiento para L1VPN sobre GMLPS,Colombia,0123921X,2012," OCTAVIO SALCEDO PARRA, DANILO ALFONSO LOPEZ SARMIENTO, CESAR HERNANDEZ",,No Clasificado,A2
3417,3328,Internet Inteligente, Genetic background affects epistatic interactions between two beneficial mutations.,Estados Unidos,1744957X,2012," YINHUA WANG, CAROLINA DIAZ ARENAS, DANIEL M STOEBEL, TIM F COOPER",,Q1,No Clasificado
3418,3328,Internet Inteligente, An evaluation of MAC protocols running on a MANET network,Canadá,18770509,2012, FELIPE FORERO RODRIGUEZ,,-,No Clasificado
3419,3328,Internet Inteligente, Migración de redes de voz IPv4 a IPv6,Colombia,0123921X,2012," OCTAVIO SALCEDO PARRA, FAUSTO ALEXANDER GAMBOA QUIROGA, DANILO ALFONSO LOPEZ SARMIENTO",,No Clasificado,A2
3420,3328,Internet Inteligente, Análisis de la migracion de equipamiento usado por proveedores de Television Digital Terrestre ¿TDT¿ en Colombia,Colombia,2248762X,2012," DANILO ALFONSO LOPEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, NELSON ENRIQUE VERA",,No Clasificado,C
3421,3328,Internet Inteligente, Control de tráfico vehicular usando ANFIS (3 Autores),Chile,07183305,2012, DANILO ALFONSO LOPEZ SARMIENTO,,Q4,No Clasificado
3422,3328,Internet Inteligente, Brecha Digital por estatus socio-económico en la localidad de Ciudad Bolivar de Bogotá (Colombia),Chile,07180764,2012, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3423,3328,Internet Inteligente, MPLS y ATM como tecnologías backbone para la transferencia de videoconferencia (3 Autores),Colombia,0123921X,2012," DANILO ALFONSO LOPEZ SARMIENTO, LUIS FERNANDO PEDRAZA, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,A2
3424,3328,Internet Inteligente, Redes Multidifusión utilizando conmutación de etiquetas multiprotocolo y estándares de Señalización,Chile,07180764,2012, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3425,3328,Internet Inteligente, Modelo para caracterizar las evaluaciones administrativas de postgrados,Colombia,22487638,2012, ISABEL ESCOBAR ELIZALDE,,No Clasificado,C
3426,3328,Internet Inteligente, Evaluación de redes MPLS/VPN/BGP con rutas reflejadas,Colombia,0123921X,2012," OCTAVIO SALCEDO PARRA, MONICA ESPINOSA BUITRAGO, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,A2
3427,3328,Internet Inteligente, Propuesta de interconexión mediante técnicas de entunelamiento de islas IPV6 a través de una infraestructura de core MPLS/IPV4 con enrutadores de distribución doble pila,Colombia,0123921X,2012," OCTAVIO SALCEDO PARRA, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,A2
3428,3328,Internet Inteligente, Tool for improving students knowledge of the combinatorial properties,Estados Unidos,01215481,2012," ORLANDO GARCIA HURTADO, ROBERTO MANUEL POVEDA CHAVES, JUAN CARLOS QUINTERO DUQUE",,No Clasificado,No Clasificado
3429,3328,Internet Inteligente, Migración de redes de voz IPv4 a IPv6 (3 Autores).,Colombia,22487638,2012, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3430,3328,Internet Inteligente, Simulación y análisis de desempeño de protocolos unicast para redes VANET (3 Autores).,Colombia,22487638,2012, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3431,3328,Internet Inteligente, Modelo para caracterizar las evaluaciones administrativas de postgrados,Colombia,22487638,2012, HELVER RICARDO TOCASUCHE GONZALEZ,,No Clasificado,C
3432,3328,Internet Inteligente, Detección de Espectro para Radio Cognitiva,Chile,07183291,2012," FELIPE FORERO RODRIGUEZ, LUIS FERNANDO PEDRAZA MARTINEZ",,Q4,No Clasificado
3433,3328,Internet Inteligente, Symbolic computation of multisoliton solutions to generalized sixth-order KdV equation (KdV6),Estados Unidos,19921950,2012," ALVARO SALAS, ROBERTO MANUEL POVEDA CHAVES, ORLANDO GARCIA, ALVARO HUMBERTO SALAS SALAS, ORLANDO GARCIA HURTADO",,No Clasificado,No Clasificado
3434,3328,Internet Inteligente, Sistema electrónico para control de actuadores mediante Bluetooth,Colombia,0123921X,2012," LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ, HANS MARQUEZ",,No Clasificado,A2
3435,3328,Internet Inteligente, Blind White denoising of speech signals,Colombia,19099746,2012," LUIS FERNANDO PEDRAZA MARTINEZ, DORA MARIA BALLESTEROS LARROTTA, ANDRES GAONA",,No Clasificado,C
3436,3328,Internet Inteligente, Métodos de modelamiento y predicción de tráfico orientados a plataformas de transmisión de video e IPTV usando series de tiempo,Colombia,01242253,2012, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,B
3437,3328,Internet Inteligente, Aplicaciones del modelo On/Off al tráfico agregado en las redes de comunicaciones,Colombia,0123921X,2011, OCTAVIO SALCEDO PARRA,,No Clasificado,A2
3438,3328,Internet Inteligente, Redes neuronales y predicción de tráfico,Colombia,0123921X,2011," NELSON STIVET TORRES ALVAREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,A2
3439,3328,Internet Inteligente," Artículo Implementando un mecanismo contra telefonía en Internet no solicitada (3 autores), Revista de Ingeniería, Univ. Javeriana, Vol. 15, año 2011, indexada en categoría A2 por Colciencias",,01232126,2011," OCTAVIO SALCEDO PARRA, LILIA MARINA CASTELLANOS JAIMES",,Q4,C
3440,3328,Internet Inteligente, Implementando un mecanismo Anti-SPIT con base en identidad SIP,Colombia,01232126,2011," LILIA MARINA CASTELLANOS JAIMES, OCTAVIO JOSE SALCEDO PARRA PARRA, GUSTAVO LOPEZ RUBIO",,Q4,C
3441,3328,Internet Inteligente, IPv6 sobre ATM,Colombia,0123921X,2011, OCTAVIO SALCEDO PARRA,,No Clasificado,A2
3442,3328,Internet Inteligente, Maximización del Throughput en una red de radio cognitiva basado en la probabilidad de falsa alarma.,Colombia,0123921X,2011," RICARDO ALONSO FERRO BOLIVAR, CESAR AUGUSTO HERNANDEZ SUAREZ, GABRIEL ALBERTO PUERTA APONTE, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,A2
3443,3328,Internet Inteligente, Control de admisión multicast (3 Autores).,Colombia,22487638,2011, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3444,3328,Internet Inteligente, IPv6 sobre ATM,Colombia,22487638,2011, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3445,3328,Internet Inteligente, IPv6 sobre ATM,Colombia,0123921X,2011," LILIA MARINA CASTELLANOS JAIMES, DANILO LOPEZ, OCTAVIO JOSE SALCEDO PARRA PARRA",,No Clasificado,A2
3446,3328,Internet Inteligente, Dispositivo tecnológico para la optimización del tiempo de aprendizaje del lenguaje Braille en personas invidentes (3 Autores).,Colombia,01240064,2011," DANILO ALFONSO LOPEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ",,Q4,C
3447,3328,Internet Inteligente, REDES NEURONALES Y PREDICCIÓN DE TRÁFICO,Colombia,0123921X,2011," LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,A2
3448,3328,Internet Inteligente, Desarrollo y evaluación de un sistema de comunicación remota para el monitoreo de una máquina sopladora de botellas (3 Autores),Colombia,19909746,2011, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,No Clasificado
3449,3328,Internet Inteligente, Migración de redes de voz IPv4 a IPv6,Colombia,0123921X,2011," FAUSTO ALEXANDER GAMBOA QUIROGA, DANILO LOPEZ, OCTAVIO JOSE SALCEDO PARRA",,No Clasificado,A2
3450,3328,Internet Inteligente,        271.- Revisión (Survey): TRANSPORTE DE VOZ (VoIP) SOBRE REDES IPv4 e IPv6,Colombia,2248762X,2011," FAUSTO ALEXANDER GAMBOA QUIROGA, LUIS FERNANDO PEDRAZA, OCTAVIO JOSE SALCEDO PARRA",,No Clasificado,C
3451,3328,Internet Inteligente, Implementando un mecanismo Anti-SPIT con base en identidad SIP,Colombia,01232126,2011, OCTAVIO SALCEDO PARRA,,Q4,C
3452,3328,Internet Inteligente, Enrutamiento basado en el algoritmo de Dijkstra para una red de radio cognitiva,Colombia,0123921X,2011," OCTAVIO SALCEDO PARRA, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,A2
3453,3328,Internet Inteligente, Desempeño de la calidad del servicio (QoS) sobre IPv6,Colombia,0123921X,2011," OCTAVIO SALCEDO PARRA, DANILO ALFONSO LOPEZ SARMIENTO",,No Clasificado,A2
3454,3328,Internet Inteligente, Los sistemas IPTV ¿Una amenaza inminente para los actuales medios de teledifusión?,Colombia,0123921X,2011," RICARDO ALONSO FERRO BOLIVAR, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,A2
3455,3328,Internet Inteligente, Comportamiento de los servicios diferenciados (Diffserv) y los servicios integrados (Intserv) en redes IP pequeñas (3 Autores).,Colombia,2248762X,2011, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3456,3328,Internet Inteligente, Estado del arte de IPTV y consideraciones técnicas para su migración a IPv6 en Colombia (3 Autores).,Colombia,2248762X,2011, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3457,3328,Internet Inteligente, Estado del arte de scheduling algorithms,Colombia,2248762X,2011, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,C
3458,3328,Internet Inteligente, Desempeño de la calidad de servicio (QoS) sobre IPv6 (3 Autores).,Colombia,0123921X,2011," DANILO ALFONSO LOPEZ SARMIENTO, OCTAVIO SALCEDO PARRA",,No Clasificado,A2
3459,3328,Internet Inteligente, Modelo de integración de redes IPv4-IPv6 basado en túneles (3 Autores).,Colombia,0123921X,2011," DANILO ALFONSO LOPEZ SARMIENTO, NANCY YANETH GELVEZ GARCIA, LUIS FERNANDO PEDRAZA",,No Clasificado,A2
3460,3328,Internet Inteligente, CR-LDP como protocolo de señalización en redes de conmutación de etiquetas multiprotocolo (3 Autores).,Colombia,01206230,2011," DANILO ALFONSO LOPEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA, LUIS FERNANDO PEDRAZA MARTINEZ",,Q3,C
3461,3328,Internet Inteligente, Modelo del desvanecimiento selectivo en frecuencia,Colombia,01206230,2011," LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ, DORA MARIA BALLESTEROS",,Q3,C
3462,3328,Internet Inteligente, Complexity through Recombination: From Chemistry to Biology.,Estados Unidos,10994300,2011," CAROLINA DIAZ ARENAS, NILES LEHMAN, WESLEY A WHITE, FRANCIS J SCHMIDT",,Q2,No Clasificado
3463,3328,Internet Inteligente, Modelo para la protección de conexiones en redes IP (3 Autores).,Colombia,0123921X,2011," DANILO ALFONSO LOPEZ SARMIENTO, NANCY YANETH GELVEZ GARCIA, LUIS FERNANDO PEDRAZA",,No Clasificado,A2
3464,3328,Internet Inteligente, MODELO PARA LA PROTECCIÓN DE CONEXIONES EN REDES IP,Colombia,0123921X,2011," LUIS FERNANDO PEDRAZA MARTINEZ, DANILO ALFONSO LOPEZ SARMIENTO",,No Clasificado,A2
3465,3328,Internet Inteligente, ANALISIS Y EVALUACIÓN DEL ROUTING INFORMATION PROTOCOL RIP,Colombia,0123921X,2010, OCTAVIO SALCEDO PARRA,,No Clasificado,A2
3466,3328,Internet Inteligente, A PROPOSAL BASED ON TIME SERIES TO PREDICT TRAFFIC VALUES INSIDE,Malasia,60558660,2010, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3467,3328,Internet Inteligente, Los sistemas bioinspirados y su enfoque en la solución de necesidades en la ingeniería,Colombia,2248762X,2010, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3468,3328,Internet Inteligente, Estado del arte en redes VANET y cadenas de Markov,Colombia,2248762X,2010, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,C
3469,3328,Internet Inteligente, Análisis y evaluación del Routing Information Protocol RIP,Colombia,0123921X,2010," OCTAVIO JOSE SALCEDO PARRA, CESAR AUGUSTO HERNANDEZ SUAREZ, CRISTIAN MANTA",,No Clasificado,A2
3470,3328,Internet Inteligente, Metodología crisp para la implementación Data Warehouse,Colombia,0123921X,2010, OCTAVIO SALCEDO PARRA,,No Clasificado,A2
3471,3328,Internet Inteligente, Metodología para el diseño de enlaces satelitales,Colombia,0123921X,2010," LUIS FERNANDO PEDRAZA MARTINEZ, OSCAR FABIAN CORREDOR CAMARGO, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,A2
3472,3328,Internet Inteligente, MODELO PARA LA INTEGRACION DE REDES IPV4-IPV6 BASADO EN TÚNELES,Colombia,0123921X,2010," LUIS FERNANDO PEDRAZA MARTINEZ, DANILO ALFONSO LOPEZ SARMIENTO",,No Clasificado,A2
3473,3328,Internet Inteligente, Modelo para la integración de redes IPv4¿IPv6 basado en túneles ,Colombia,0123921X,2010, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,A2
3474,3328,Internet Inteligente, Modelo científico de gestión del conocimiento para la red de investigación de tecnología avanzada de la Universidad Distrital,Colombia,0123921X,2010," DANILO ALFONSO LOPEZ SARMIENTO, ROBERTO FERRO ESCOBAR, CARLOS ANDRES MARTINEZ ALAYON",,No Clasificado,A2
3475,3328,Internet Inteligente, The continuous evolution in vitro technique.,Estados Unidos,19349289,2010," CAROLINA DIAZ ARENAS, NILES LEHMAN",,Q3,No Clasificado
3476,3328,Internet Inteligente, Quasispecies-like behavior observed in catalytic RNA populations evolving in a test tube.,Estados Unidos,14712148,2010," CAROLINA DIAZ ARENAS, NILES LEHMAN",,No Clasificado,No Clasificado
3477,3328,Internet Inteligente, Tecnología Bluetooth: alternativa para redes celulares de voz y datos,Colombia,19099746,2009, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,C
3478,3328,Internet Inteligente, Performance evaluation in MPLS/IP datanetworks,Colombia,01206230,2009, OCTAVIO SALCEDO PARRA,,Q3,C
3479,3328,Internet Inteligente, Análisis experimental para un modelo de propagación de la telefonía móvil de la universidad militar,Colombia,01248170,2009," LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ, DORA MARIA BALLESTEROS",,No Clasificado,B
3480,3328,Internet Inteligente, Asignación de ancho de banda dinámico en arquitectura de red óptica pasiva sobre gigabyte (GPON) (3 Autores).,Colombia,0121750X,2009, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3481,3328,Internet Inteligente, Performance Evaluation in MPLS/IP Datanetworks (3 Autores).,Colombia,01206230,2009," DANILO ALFONSO LOPEZ SARMIENTO, JOSE OCTAVIO SALCEDO PARRA, CESAR AUGUSTO HERNANDEZ SUAREZ",,Q3,C
3482,3328,Internet Inteligente, Modelo ARIMA para pronosticar valores de tráfico en una red de datos Wi-Fi,Colombia,01205609,2009," OCTAVIO SALCEDO PARRA, ANDRES ESCOBAR DIAZ, CESAR AUGUSTO HERNANDEZ SUAREZ",,Q3,A2
3483,3328,Internet Inteligente,       304.- Corto (Resumen): Bottleneck populations of ribozymes,Estados Unidos,15311074,2009," CAROLINA DIAZ ARENAS, NILES LEHMAN",,Q1,No Clasificado
3484,3328,Internet Inteligente, Plataforma de telecomunicaciones para la monitorización de la Unidad de cuidados Intensivos (UCI) Hospital Santa Clara E.S.E,Colombia,16923375,2009," ERNESTO GOMEZ VARGAS, OSCAR IVAN VARELA VELEZ",,No Clasificado,C
3485,3328,Internet Inteligente, Gel purification of radiolabeled nucleic acids via phosphorimaging: Dip-N-Dot.,Estados Unidos,00032697,2009," AARON S BURTON, ROWAN A MADIX, NILESH VAIDYA, CRAIG A RILEY, ERIC J HAYDEN, ANDRE CHEPETAN, CAROLINA DIAZ ARENAS, BRIAN C LARSON, NILES LEHMAN",,Q3,No Clasificado
3486,3328,Internet Inteligente, tutorial for the design of FIR Digital Filters over FPGA,Colombia,0121750X,2009, OCTAVIO SALCEDO PARRA,,No Clasificado,C
3487,3328,Internet Inteligente, Darwin's concepts in a test tube: parallels between organismal and in vitro evolution.,Estados Unidos,13572725,2009," CAROLINA DIAZ ARENAS, NILES LEHMAN",,Q2,No Clasificado
3488,3328,Internet Inteligente, Diseño e Implementación de un Sistema de Gestión de la Calidad basado en la norma ISO 9000:2000 para la produccion de cursos virtuales,Colombia,16578236,2008," DANIEL JOSE SALAS ALVAREZ, LISALIA SANTO DOMIGO CARRERA",,No Clasificado,C
3489,3328,Internet Inteligente, Predicción de una Serie de Tiempo Caótica con Técnicas de Inteligencia Artificial,Colombia,0123921X,2008," CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ",,No Clasificado,A2
3490,3328,Internet Inteligente, GRISLAS: UN ALGORITMO GENÉTICO PARALELO QUE COMBINA LOS MODELOS DE GRILLAS E ISLAS PARA ENCONTRAR SOLUCIONES ÓPTIMAS CERCANAS AL PROBLEMA DEL AGENTE VIAJERO.,Colombia,16577663,2008," ROBERTO MANUEL POVEDA CHAVES, JONATAN GOMEZ PERDOMO, ELIZABETH LEON",,No Clasificado,C
3491,3328,Internet Inteligente, Performance Evaluation in IP/MPLS Networks,China,97814244,2008," FRANCISCO JAVIER PUENTE PEREZ, OCTAVIO SALCEDO PARRA",,No Clasificado,No Clasificado
3492,3328,Internet Inteligente, Performance Evaluation in IP/MPLS Networks,China,16666038,2008, OCTAVIO SALCEDO PARRA,,Q4,No Clasificado
3493,3328,Internet Inteligente, Knowledge Management Model for Teleconsulting in Telemedicine,Reino Unido,09269630,2008," DANIEL JOSE SALAS ALVAREZ, PIERRE PENA SALGADO, LILIA EDITH APARICIO PICO",,Q3,No Clasificado
3494,3328,Internet Inteligente, Una revision de SIP como metodologia AntiSpit,Estados Unidos,19342723,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3495,3328,Internet Inteligente, Desarrollo de una herramienta compuatcional para validar datos de tipo oceanograficos,Estados Unidos,19342723,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3496,3328,Internet Inteligente, Diseño de una red frame relay - ATM con simulacion opnet,Estados Unidos,19342723,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3497,3328,Internet Inteligente, Diseno de una Red ATM y Frame Relay en OPNET,Brasil,97885996,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3498,3328,Internet Inteligente, Modelo de trafico WIMAX basado en series de tiempo para predecir futuros valores de datos,Colombia,97885996,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3499,3328,Internet Inteligente, Metodologia AntiSpit Basada en Identidad SIP,Colombia,20080000,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3500,3328,Internet Inteligente, Metodologia Antispit basada en identidad SIP,Brasil,97885996,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3501,3328,Internet Inteligente, Aplicaciones de las series de tiempo en modelos de trafico para una red de datos,Colombia,01221701,2008," CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, ANDRES ESCOBAR DIAZ",,No Clasificado,C
3502,3328,Internet Inteligente, Modelamiento y pronósticos de Trafico Correlacionado,Colombia,0123921X,2008, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,A2
3503,3328,Internet Inteligente, Aplicaciones De Las Series De Tiempo En Modelos De Tráfico Para Una Red De Datos,Colombia,12220701,2008," LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ, ANDRES ESCOBAR",,No Clasificado,No Clasificado
3504,3328,Internet Inteligente, Estudio comparativo de técnicas artificiales para la predicción de una serie de tiempo caótica,Colombia,19099746,2008, LUIS FERNANDO PEDRAZA MARTINEZ,,No Clasificado,C
3505,3328,Internet Inteligente, OFDM: ¿Una breve perspectiva¿,Colombia,19099746,2008, LUIS FERNANDO PEDRAZA MARTINEZ,,No Clasificado,C
3506,3328,Internet Inteligente, Control de calidad de datos oceanográficos mediante una herramienta computacional,Colombia,0121750X,2008," FRANCISCO JAVIER PUENTE PEREZ, OCTAVIO SALCEDO PARRA",,No Clasificado,C
3507,3328,Internet Inteligente, HERRAMIENTA COMPUTACIONAL PARA CONTROL DE CALIDAD DE DATOS OCEANOGRAFICOS,Venezuela,20080001,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3508,3328,Internet Inteligente, Modelo de propagación de interiores para la Facultad Tecnológica de la Universidad Distrital,Colombia,0121750X,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,C
3509,3328,Internet Inteligente,       330.- Corto (Resumen): Alopatric speciation in ribozymes?,Estados Unidos,01696149,2008," CAROLINA DIAZ ARENAS, NILES LEHMAN",,Q3,No Clasificado
3510,3328,Internet Inteligente, Desarrollo de un sistema de comunicación remota vía modem con un PC que se encuentra apagado,Colombia,01242253,2008, OCTAVIO SALCEDO PARRA,,No Clasificado,B
3511,3328,Internet Inteligente, METODOLOGIA ANTI-SPIT BASADA EN IDENTIDAD SIP,Brasil,"0,2008v",2008, FRANCISCO JAVIER PUENTE PEREZ,,No Clasificado,No Clasificado
3512,3328,Internet Inteligente, Analisis comparativo de las tecnicas de series de tiempo ARIMA y ANFIS para pronosticar trafico Wimax,Colombia,0121750X,2007, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,C
3513,3328,Internet Inteligente, Análisis Comparativo de las técnicas de series de tiempo ARIMA y ANFIS para pronosticar tráfico Wimax,Colombia,0121750X,2007," LUIS FERNANDO PEDRAZA MARTINEZ, OCTAVIO SALCEDO PARRA, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,C
3514,3328,Internet Inteligente, Optimizando la transmisión de datos IP mediante la conmutación de etiquetas multiprotocolo,Colombia,0121750X,2007," JULIO BARON VELANDIA, DANILO ALFONSO LOPEZ S, FRANCISCO JAVIER PUENTE",,No Clasificado,C
3515,3328,Internet Inteligente, Inteligencia Computacional aplicada a la calidad de servicio,Colombia,0121750X,2007, OCTAVIO SALCEDO PARRA,,No Clasificado,C
3516,3328,Internet Inteligente, Diseño de un modelo de trafico a traves de series de tiempo para pronosticar trafico Wimax,Colombia,0121750X,2007, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,C
3517,3328,Internet Inteligente, Probabilidad de error en el campo de suma de verificacion del protocolo IP,Colombia,0121750X,2007, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,C
3518,3328,Internet Inteligente, Probabilidad de error en el campo de suma de verificación del protocolo IP,Colombia,0121750X,2007," LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ, ROBERTO CARDENAS",,No Clasificado,C
3519,3328,Internet Inteligente, INGENIERIA DE TRAFICO EN REDES CON MPLS Y RSVP-TE (3 Autores).,Colombia,"0,2007v",2007, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,No Clasificado
3520,3328,Internet Inteligente, OPTIMIZACION DE UNA RED IP,Colombia,19099746,2007, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3521,3328,Internet Inteligente, Diseño de una antena fractal siguiendo el modelo de Mandelbrot,Colombia,01215132,2007, ROBERTO FERRO ESCOBAR,,No Clasificado,C
3522,3328,Internet Inteligente, Optimizacion de paquetes IP mediante etiquetas multiprotocolo,Colombia,0121750X,2007, FRANCISCO JAVIER PUENTE PEREZ,,No Clasificado,C
3523,3328,Internet Inteligente, Optimizacion de paquetes IP mediante etiquetas multiprotocolo,Colombia,0121750X,2007," FRANCISCO JAVIER PUENTE PEREZ, JULIO BARON VELANDIA",,No Clasificado,C
3524,3328,Internet Inteligente, Analisis comparativo de las tecnicas de series de tiempo ARIMA y ANFIS,Colombia,0121750X,2007, OCTAVIO SALCEDO PARRA,,No Clasificado,C
3525,3328,Internet Inteligente, Diseno de un modelo de trafico a traves de series de tiempo para pronosticar trafico wimax,Colombia,0121750X,2007, OCTAVIO SALCEDO PARRA,,No Clasificado,C
