COD_RH;                 GRUPO;                TITULO;                PAIS;                ISSN;                AÑO;                AUTORES;
15947;SIREC - Sistemas y Redes Cognitivas; Artificial Neural Network Controller for a Modular Robot Using a Software Defined Radio Communication System;Colombia;2079-9292;2020; LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Spectrum Decision-Making in Collaborative Cognitive Radio Networks;Suiza;2076-3417;2020; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Modeling of Spectral Occupation through Time Series;Colombia;0974-3154;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, LIZET CAMILA SALGADO FRANCO, DANILO ALFONSO LOPEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Optimization of Energy Consumption in Cognitive Radio Networks Based on Renewable Energies.;Colombia;0974-3154;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, VICTOR ALFONSO GOMEZ SAAVEDRA, LIZET CAMILA SALGADO FRANCO;
15947;SIREC - Sistemas y Redes Cognitivas; Detection of Malicious Primary User Emulation Based on a Support Vector Machine for a Mobile Cognitive Radio Network Using Software-Defined Radio;Suiza;2079-9292;2020; LUIS FERNANDO PEDRAZA MARTINEZ, ERNESTO CADENA MUNOZ, JORGE EDUARDO ORTIZ TRIVINO;
15947;SIREC - Sistemas y Redes Cognitivas; Hybrid Allocation Model TVWS in Bogota City;Colombia;1823-4690;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Dynamic Multichannel Transmission in Cognitive Radio Networks;Colombia;1823-4690;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; A Mixed-Integer Nonlinear Programming Model for Optimal Reconfiguration of DC Distribution Feeders;Suiza;1996-1073;2020; OSCAR DANILO MONTOYA GIRALDO, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; On the Matricial Formulation of Iterative Sweep Power Flow for Radial and Meshed Distribution Networks with Guarantee of Convergence;Suiza;2076-3417;2020; OSCAR DANILO MONTOYA GIRALDO, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Dynamic Multichannel Transmission in Cognitive Radio;;1823-4690;2020; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS;
15947;SIREC - Sistemas y Redes Cognitivas; Spectrum Allocation Model for Cognitive Wireless Networks Based On the Artificial Bee Colony Algorithm;Colombia;2502-4752;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Optimal Value of Past samples for Decision Making in Cognitive Radio Networks;Colombia;0123-921X;2020; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Optimal Value of Past samples for Decision Making in Cognitive Radio Networks;Colombia;0123-921X;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Identifier of Human Emotions Based On Convolutional Neural Network for Assistant Robot;Colombia;1693-6930;2020; FREDY HERNAN MARTINEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Bio-inspired route estimation in cognitive radio networks;Colombia;2088-8708;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS MIGUEL TUBERQUIA DAVID, HANS IGOR LOPEZ CHAVEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Multiuser Software Module for Spectral Decision-Making;Colombia;2249-8001;2020; LIZET CAMILA SALGADO FRANCO, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Block Chain: The Future of Dataflow;Colombia;2249-8001;2020; LIZET CAMILA SALGADO FRANCO, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Detection of dynamic location primary user emulation on mobile cognitive radio networks using USRP;Estados Unidos;1687-1499;2020; LUIS FERNANDO PEDRAZA MARTINEZ, ERNESTO CADENA MUNOZ, ENRIQUE RODRIGUEZ, INGRID PAEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Rényi Entropy-Based Spectrum Sensing in Mobile Cognitive Radio Networks Using Software Defined Radio;Colombia;1099-4300;2020; LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Failed Handoffs in Collaborative Wi-Fi Networks;Indonesia;1693-6930;2020; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, LIZET CAMILA SALGADO FRANCO;
15947;SIREC - Sistemas y Redes Cognitivas; Throughput in Cooperative Wireless Networks;Indonesia;2302-9285;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Throughput in Cooperative Wireless Networks;Colombia;2302-9285;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluation of Deep Neural Network Architectures in The Identification of Bone Fissures;Colombia;1693-6930;2020; FREDY HERNAN MARTINEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, FERNANDO MARTINEZ SANTA;
15947;SIREC - Sistemas y Redes Cognitivas; Herramienta tecnológica para el aprendizaje autónomo de la lengua de señas;Colombia;0798-1015;2020; CESAR AUGUSTO HERNANDEZ SUAREZ, JUAN MANUEL SANCHEZ CESPEDES;
15947;SIREC - Sistemas y Redes Cognitivas; Global Stabilization of a Reaction Wheel Pendulum: A Discrete-Inverse Optimal Formulation Approach via A Control Lyapunov Function;Suiza;2073-8994;2020; DIEGO ARMANDO GIRAL RAMIREZ, OSCAR DANILO MONTOYA GIRALDO;
15947;SIREC - Sistemas y Redes Cognitivas; Propuesta de acceso múltiple al espectro en redes inalámbricas cognitivas;Colombia;0123-921X;2020; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Algoritmos para Toma de Decisiones en Redes Inalámbricas Cognitivas: una Revisión;Colombia;0718-0764;2019; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluación de un algoritmo para selección de oportunidades espectrales en redes inalámbricas cognitivas;Colombia;1794-211X;2019; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Generation of Multifractal Radioelectric Spectrum Traffic;Colombia;1560-6686;2019; LUIS MIGUEL TUBERQUIA DAVID, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Cognitive radio for TVWS usage;Indonesia;1693-6930;2019; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Retardo en Redes Inalámbricas Colaborativas;Colombia;0124-2253;2019; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Spectral Occupancy Metering In Digital Television Bands;Colombia;0976-6316;2019; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Retardo en Redes Inalámbricas Colaborativas;Colombia;0124-2253;2019; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Optimization of Power Systems Through an Artificial Bee Colony Algorithm;Colombia;1819-6608;2019; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Spectrum handoff reduction in cognitive radio networks using evolutionary algorithms;Colombia;1875-8967;2019; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS MIGUEL TUBERQUIA DAVID, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Benchmarking of Algorithms to Forecast Spectrum Occupancy by Primary Users in Wireless Networks;India;0975-4024;2018; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Benchmarking of Algorithms to Forecast Spectrum Occupancy by Primary Users in Wireless Networks;India;0975-4024;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Multivariate Wind Speed Forecasting with LSTMs for Wind Farm Performance Estimation;India;0975-4024;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA;
15947;SIREC - Sistemas y Redes Cognitivas; Approach for the Selection of the Shortest Navigation Path for Small Robots in Indoor Environments using Ant Colony Algorithm and Decomposition into Regions;India;0975-4024;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Radioelectric Spectrum Prediction based in ARIMA and SARIMA Time Series Models;India;0973-4562;2018; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Radioelectric Spectrum Prediction based in ARIMA and SARIMA Time Series Models;India;0973-4562;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Optimization Algorithms for Solving Microgrid and Smart Grid Integration Problems;India;0973-4562;2018; VICTOR ALFONSO GOMEZ SAAVEDRA, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Machine Learning Techniques and Smart Grid Applications: A Review;India;0973-4562;2018; VICTOR ALFONSO GOMEZ SAAVEDRA, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Proactive Spectral Handoff Based on Markov Chains;India;0973-4562;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Analysis of the Social Impact of a Technological Training Project in Ciudad Bolívar;India;0973-4562;2018; JUAN MANUEL SANCHEZ CESPEDES, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Dynamic OFDM transmission for a cognitive radio device based on a neural network and multiresolution analysis;Egipto;1530-8669;2018; LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Pronóstico de Oportunidades de Espectro Radioeléctrico en una Red Móvil con base en el Modelo de Propagación Interino de la Universidad de Stanford;Chile;0718-0764;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, JUAN MANUEL SANCHEZ CESPEDES;
15947;SIREC - Sistemas y Redes Cognitivas; New approaches in Cognitive Radios using Evolutionary Algorithms;Indonesia;2088-8708;2018; LUIS MIGUEL TUBERQUIA DAVID, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Technological Proposal for Controlling a Residential Lighting System;India;0973-4562;2018; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluación de métodos de sintonización para modelamiento de controladores;Colombia;1909-9746;2018; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Technological Proposal for Measuring Electric Parameters in Households;India;0973-4562;2018; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluation of the Performance of a Voltage and Current Measuring Device;India;0973-4562;2018; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Proactive Spectral Handoff Based on Markov Chains;India;0973-4562;2018; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Control System by Voice for Autonomous Displacement of Blind People;India;0973-4562;2018; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Spectral Prediction, Approaches in Cognitive Radio Networks;;0973-4562;2018; LUIS MIGUEL TUBERQUIA DAVID, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Visión General, Características y Funcionalidades de la Red Eléctrica Inteligente (Smart Grid);;0718-0764;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, VICTOR ALFONSO GOMEZ SAAVEDRA, EDWIN RIVAS TRUJILLO;
15947;SIREC - Sistemas y Redes Cognitivas; La Influencia de los Niveles de Penetración de la Generación Distribuida en los Mercados Energéticos;Chile;0718-0764;2018; CESAR AUGUSTO HERNANDEZ SUAREZ, VICTOR ALFONSO GOMEZ SAAVEDRA, EDWIN RIVAS TRUJILLO;
15947;SIREC - Sistemas y Redes Cognitivas; Comparative Evaluation of Prediction Models for Forecasting Spectral Opportunities;India;0975-4024;2017; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS;
15947;SIREC - Sistemas y Redes Cognitivas; A Study on Machine Learning Models for Convergence Time Predictions in Reactive Navigation Strategies;Bulgaria;1314-7641;2017; FREDY HERNAN MARTINEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Energy Policies in Smart Grids;Bulgaria;1314-7641;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, FREDY HERNAN MARTINEZ SARMIENTO, VICTOR ALFONSO GOMEZ SAAVEDRA;
15947;SIREC - Sistemas y Redes Cognitivas; Analysis of the Vibration Modes in the Diverter Switch of Load Tap Changer;Bulgaria;1314-7641;2017; EDWIN RIVAS TRUJILLO, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Deep Regression Model for Predictive Control in a Vegetable Waste Carbonization Plant;Bulgaria;1314-7641;2017; FREDY HERNAN MARTINEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Prediction of Channel Availability in Cognitive Radio Networks Using a Logistic Regression Algorithm;India;0975-4024;2017; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS;
15947;SIREC - Sistemas y Redes Cognitivas; Measurement and Evaluation of the Spectral Duty Cycle in a Wi-Fi Network;India;0975-4024;2017; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Prediction of Channel Availability in Cognitive Radio Networks Using a Logistic Regression Algorithm;India;0975-4024;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Neuro-Fuzzy Model for the Prediction of Spectral Occupancy;India;0973-4562;2017; LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Management of Distributed Energetic Resources;India;0973-4562;2017; VICTOR ALFONSO GOMEZ SAAVEDRA, CESAR AUGUSTO HERNANDEZ SUAREZ, EDWIN RIVAS TRUJILLO;
15947;SIREC - Sistemas y Redes Cognitivas; Organic-Shaped Structures Design Using Genetic Algorithms and Metaballs;Bulgaria;1314-7641;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Comparative Evaluation of Prediction Models for Forecasting Spectral Opportunities;India;0975-4024;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Distributed Energetic Resources: Trend, Control and Operation;;0975-4024;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, VICTOR ALFONSO GOMEZ SAAVEDRA, EDWIN RIVAS TRUJILLO;
15947;SIREC - Sistemas y Redes Cognitivas; Evolutive Algorithm for Spectral Handoff Prediction in Cognitive Wireless Networks;Bulgaria;1314-7641;2017; HANS RAUL MARQUEZ RAMOS, CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Intelligent Decision-Making Model for Spectrum in Cognitive Wireless Networks;Bulgaria;1314-7641;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, CRISTIAN CAMILO BERNAL ARIZA;
15947;SIREC - Sistemas y Redes Cognitivas; Multichannel Assignment with Load Balance in Cognitive Radio Networks;India;0974-5645;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS, LIZET CAMILA SALGADO FRANCO;
15947;SIREC - Sistemas y Redes Cognitivas; Modeling and Control of a PMSM Motor;Emiratos Árabes Unidos;1816-949X;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, ROGER ANDRES ORDONEZ LUGO;
15947;SIREC - Sistemas y Redes Cognitivas; Channel Availability Prediction in Cognitive Radio Networks Using Naive Bayes;Bulgaria;1314-7641;2017; HANS RAUL MARQUEZ RAMOS, CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Photovoltaic System Connected to the Residential Electrical Network: Case Study in the City of Dibulla, Colombia;;1314-7641;2017; VICTOR ALFONSO GOMEZ SAAVEDRA, CESAR AUGUSTO HERNANDEZ SUAREZ, EDWIN RIVAS TRUJILLO;
15947;SIREC - Sistemas y Redes Cognitivas; Traffic Pattern Modeling for Cognitive Wi-Fi Networks;India;0973-4562;2017; LIZET CAMILA SALGADO FRANCO, CESAR AUGUSTO HERNANDEZ SUAREZ, EDWIN RIVAS TRUJILLO;
15947;SIREC - Sistemas y Redes Cognitivas; Performance Evaluation of the Present Cryptographic Algorithm over FPGA;Bulgaria;1314-7641;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, EDWAR JACINTO GOMEZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Designing Impact Indicators ofthe Infonnation and Cornmunications Technology in the Higher Education Institutions;;1816-949X;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA;
15947;SIREC - Sistemas y Redes Cognitivas; Multichannel assignment using K-Means in cognitive radio networks;Colombia;0123-921X;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS;
15947;SIREC - Sistemas y Redes Cognitivas; Multichannel assignment using K-Means in cognitive radio networks;Colombia;0123-921X;2017; HANS RAUL MARQUEZ RAMOS, CESAR AUGUSTO HERNANDEZ SUAREZ, LIZET CAMILA SALGADO FRANCO;
15947;SIREC - Sistemas y Redes Cognitivas; A model to determine the propagation losses based on the integration of Hata-Okumura and wavelet neural models;Inglaterra;1687-5869;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, DANILO ALFONSO LOPEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; A spectral opportunities forecasting method in a mobile network based on the integration of COST 231 Walfisch-Ikegami and wavelet neural models;Bulgaria;1314-7641;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Multivariable adaptive handoff spectral model for cognitive radio networks;Bulgaria;1314-7641;2017; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Segmentación de imagen por color basado en Quorum Sensing bacterial;Colombia;0123-921X;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, FREDY HERNAN MARTINEZ SARMIENTO, DIEGO MAURICIO ACERO SOTO;
15947;SIREC - Sistemas y Redes Cognitivas; Linear algorithms for radioelectric spectrum forecast;Suiza;1999-4893;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, INGRID PATRICIA PAEZ PARRA, JORGE EDUARDO ORTIZ TRIVINO;
15947;SIREC - Sistemas y Redes Cognitivas; Study of models to forecast the radio-electric spectrum occupancy;India;0974-5645;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Fuzzy feedback algorithm for the spectral handoff in cognitive radio networks;Colombia;0120-6230;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; A multifractal wavelet model for the generation of long-range dependency traffic traces with adjustable parameters;Países Bajos;0957-4174;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS IGOR LOPEZ CHAVEZ, LUIS MIGUEL TUBERQUIA DAVID;
15947;SIREC - Sistemas y Redes Cognitivas; Analysis of main ICT international indicators and its incidence on the measurement of ICT public policies value chain in society;Pakistán;1818-5800;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, JUAN MANUEL SANCHEZ CESPEDES, JUAN PABLO RODRIGUEZ MIRANDA;
15947;SIREC - Sistemas y Redes Cognitivas; Multichannel allocation spectrum model with fairness criterion for cognitive radio networks;Bulgaria;1314-7641;2016; HANS RAUL MARQUEZ RAMOS, CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Multichannel allocation spectrum model with fairness criterion for cognitive radio networks;Bulgaria;1314-7641;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Collaborative Algorithm for the Spectrum Allocation in Distributed Cognitive Networks;India;2319-8613;2016; DIEGO ARMANDO GIRAL RAMIREZ, LIZET CAMILA SALGADO FRANCO;
15947;SIREC - Sistemas y Redes Cognitivas; Spectrum forecast using propagation losses of the Okumura-Hata model;Estados Unidos;2039-5086;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, OCTAVIO JOSE SALCEDO PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Tecnicas inteligentes en la asignacion de espectro dinamica para redes inalambricas cognitivas;Colombia;0123-921X;2016; VICTOR ALFONSO GOMEZ SAAVEDRA, LIZET CAMILA SALGADO FRANCO, HANS RAUL MARQUEZ RAMOS;
15947;SIREC - Sistemas y Redes Cognitivas; Tecnicas inteligentes en la asignacion de espectro dinamica para redes inalambricas cognitivas;Colombia;0123-921X;2016; HANS RAUL MARQUEZ RAMOS, LIZET CAMILA SALGADO FRANCO, VICTOR ALFONSO GOMEZ SAAVEDRA;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluation of nonlinear forecasts for radioelectric spectrum;India;2319-8613;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, INGRID PATRICIA PAEZ PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Algoritmos para asignación de espectro en redes de radio cognitiva;Colombia;0123-921X;2016; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, FREDY HERNAN MARTINEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Análisis de la movilidad espectral en redes de radio cognitiva;Chile;0718-0764;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ, INGRID PATRICIA PAEZ PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Propuesta tecnológica para el mejoramiento de la educación y la inclusión social en los niños sordos;Chile;0718-5006;2015; HANS RAUL MARQUEZ RAMOS, CESAR AUGUSTO HERNANDEZ SUAREZ, FERNANDO MARTINEZ SANTA;
15947;SIREC - Sistemas y Redes Cognitivas; Hybrid algorithm for frequency channel selection in Wi-Fi networks;India;2010-376X;2015; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Hybrid algorithm for frequency channel selection in Wi-Fi networks;Francia;2010-376X;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, INGRID PATRICIA PAEZ PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Propuesta tecnológica para el mejoramiento de la educación y la inclusión social en los niños sordos;Chile;0718-5006;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS, FERNANDO MARTINEZ SANTA;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluation of synthetic communication data traces obtained from multifractal algorithms using queueing theory;India;2319-8613;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS IGOR LOPEZ CHAVEZ, LUIS MIGUEL TUBERQUIA DAVID;
15947;SIREC - Sistemas y Redes Cognitivas; Rating prediction in a platform IPTV through an ARIMA model;India;2319-8613;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, RICARDO ALONSO FERRO BOLIVAR;
15947;SIREC - Sistemas y Redes Cognitivas; Modelo en series de tiempo del retardo del cambio de canal en una transmisión IPTV;Chile;0718-0764;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, RICARDO ALONSO FERRO BOLIVAR, JOSE IGNACIO RODRIGUEZ MOLANO;
15947;SIREC - Sistemas y Redes Cognitivas; MCDM Spectrum Handover Models for Cognitive Wireless Networks;Colombia;1307-6884;2015; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Proactive spectrum handoff model with time series prediction;India;0973-4562;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, HAROLD ANDREY VASQUEZ SUAREZ, INGRID PATRICIA PAEZ PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Performance evaluation of tapped delay line propagation model in an urban environment;India;0973-4562;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, LUIS FERNANDO PEDRAZA MARTINEZ;
